Date/Time,Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),DistrictHeating:HVAC [J](Hourly),DistrictCooling:HVAC [J](Hourly) 
 11/25  09:00:00,8044407.577824356,0.0,8044407.577824356,0.0 
 11/25  10:00:00,7789810.079710321,0.0,7789810.079710321,0.0 
 11/25  11:00:00,7355278.305998919,0.0,7355269.04595603,0.0 
 11/25  12:00:00,6437170.355816782,0.0,6437136.916897449,0.0 
 11/25  13:00:00,6145919.40271985,0.0,6145919.40271985,0.0 
 11/25  14:00:00,6028893.340103686,0.0,6028893.340103687,0.0 
 11/25  15:00:00,5563295.007619204,0.0,5563290.55968772,0.0 
 11/25  16:00:00,5662668.286850583,0.0,5662668.286850583,0.0 
 11/25  17:00:00,5673399.497492813,0.0,5673401.385370737,0.0 
 11/25  18:00:00,6008536.2769838,0.0,6008536.276983799,0.0 
 11/25  19:00:00,6559716.203873778,0.0,6559716.203873777,0.0 
 11/25  20:00:00,6575291.979740672,0.0,6575291.979740672,0.0 
 11/25  21:00:00,7298870.023597259,0.0,7298870.023597259,0.0 
 11/25  22:00:00,7438723.508285789,0.0,7438723.508285789,0.0 
 11/25  23:00:00,7618370.720571258,0.0,7618370.720571258,0.0 
 11/25  24:00:00,8150647.209602934,0.0,8150647.209602934,0.0 
 11/26  01:00:00,8323087.078419128,0.0,8323087.078419128,0.0 
 11/26  02:00:00,8494466.380073294,0.0,8494466.380073294,0.0 
 11/26  03:00:00,8729925.745727197,0.0,8729925.745727195,0.0 
 11/26  04:00:00,8889745.645078754,0.0,8889745.645078754,0.0 
 11/26  05:00:00,9027721.085649994,0.0,9027721.085649994,0.0 
 11/26  06:00:00,9113454.608186553,0.0,9113454.608186553,0.0 
 11/26  07:00:00,8496347.771137022,0.0,8496347.771137022,0.0 
 11/26  08:00:00,7932224.652217479,0.0,7932224.652217479,0.0 
 11/26  09:00:00,8017927.220389216,0.0,8017927.220389217,0.0 
 11/26  10:00:00,7303028.369452161,0.0,7303028.369452161,0.0 
 11/26  11:00:00,6364173.913276364,0.0,6364173.913276364,0.0 
 11/26  12:00:00,5764031.753956231,0.0,5763861.493289741,0.0 
 11/26  13:00:00,8115910.539538043,0.0,8115910.539538042,0.0 
 11/26  14:00:00,7519511.182132406,0.0,7519511.182132407,0.0 
 11/26  15:00:00,6948696.476130687,0.0,6948653.219672036,0.0 
 11/26  16:00:00,4559721.158357704,0.0,4559721.158357705,0.0 
 11/26  17:00:00,4585289.026032351,0.0,4585301.331984706,0.0 
 11/26  18:00:00,4834207.969743566,0.0,4834207.969743566,0.0 
 11/26  19:00:00,5244907.209931356,0.0,5244907.209931356,0.0 
 11/26  20:00:00,5143017.18034406,0.0,5143017.18034406,0.0 
 11/26  21:00:00,5857196.548631498,0.0,5857196.548631498,0.0 
 11/26  22:00:00,6063601.714452159,0.0,6063601.71445216,0.0 
 11/26  23:00:00,6290955.1207946329,0.0,6290955.1207946329,0.0 
 11/26  24:00:00,6777378.641268602,0.0,6777378.641268602,0.0 
 11/27  01:00:00,6880678.7216497589,0.0,6880678.721649757,0.0 
 11/27  02:00:00,6781263.492948796,0.0,6781263.492948796,0.0 
 11/27  03:00:00,6746174.225771362,0.0,6746174.225771362,0.0 
 11/27  04:00:00,6799156.03887246,0.0,6799156.038872462,0.0 
 11/27  05:00:00,6719554.958452258,0.0,6719554.958452257,0.0 
 11/27  06:00:00,6698646.6690250099,0.0,6698646.6690250099,0.0 
 11/27  07:00:00,6224821.604188104,0.0,6224821.604188105,0.0 
 11/27  08:00:00,5788602.141721449,0.0,5788602.141721448,0.0 
 11/27  09:00:00,6250333.769678254,0.0,6250333.769678254,0.0 
 11/27  10:00:00,6059274.504532036,0.0,6059274.504532035,0.0 
 11/27  11:00:00,5649550.00892928,0.0,5649476.016705455,0.0 
 11/27  12:00:00,4623754.856171773,0.0,4623495.087241072,0.0 
 11/27  13:00:00,4270123.760494147,0.0,4270123.760494147,0.0 
 11/27  14:00:00,6737363.6241931379,0.0,6737363.6241931379,0.0 
 11/27  15:00:00,7704628.977032369,0.0,7704572.400532415,0.0 
 11/27  16:00:00,7726003.967780614,0.0,7726003.967780615,0.0 
 11/27  17:00:00,4848732.625877906,0.0,4848732.625877906,0.0 
 11/27  18:00:00,4206903.918097626,0.0,4206903.918097626,0.0 
 11/27  19:00:00,4759901.948003983,0.0,4759901.948003983,0.0 
 11/27  20:00:00,4754268.34542498,0.0,4754268.345424979,0.0 
 11/27  21:00:00,5352380.546802677,0.0,5352380.546802677,0.0 
 11/27  22:00:00,5369235.084013894,0.0,5369235.084013894,0.0 
 11/27  23:00:00,5558749.787034656,0.0,5558749.787034655,0.0 
 11/27  24:00:00,6173042.454839967,0.0,6173042.454839967,0.0 
 11/28  01:00:00,6337773.22976097,0.0,6337773.22976097,0.0 
 11/28  02:00:00,6432992.046284961,0.0,6432992.046284961,0.0 
 11/28  03:00:00,6542836.073224508,0.0,6542836.073224509,0.0 
 11/28  04:00:00,6740457.357462293,0.0,6740457.357462293,0.0 
 11/28  05:00:00,6840477.4387877839,0.0,6840477.4387877839,0.0 
 11/28  06:00:00,6990024.149560357,0.0,6990024.1495603569,0.0 
 11/28  07:00:00,6586492.10101117,0.0,6586492.10101117,0.0 
 11/28  08:00:00,6100426.095449608,0.0,6100426.095449609,0.0 
 11/28  09:00:00,6299064.297803571,0.0,6299064.297803573,0.0 
 11/28  10:00:00,5343723.6053128479,0.0,5343723.605312848,0.0 
 11/28  11:00:00,6369517.030985768,0.0,6369517.030985768,0.0 
 11/28  12:00:00,5949167.256178728,0.0,5949098.223117214,0.0 
 11/28  13:00:00,5067544.060592881,0.0,5067544.060592882,0.0 
 11/28  14:00:00,4701444.060527332,0.0,4701444.060527332,0.0 
 11/28  15:00:00,4284580.508816524,0.0,4284532.14458224,0.0 
 11/28  16:00:00,4491054.213168219,0.0,4491054.213168219,0.0 
 11/28  17:00:00,5099243.950179012,0.0,5099245.994082613,0.0 
 11/28  18:00:00,5123026.260943837,0.0,5123026.260943837,0.0 
 11/28  19:00:00,2909486.0467009709,0.0,2909486.0467009709,0.0 
 11/28  20:00:00,3091657.0025437849,0.0,3091657.002543785,0.0 
 11/28  21:00:00,3870191.0175286384,0.0,3870191.0175286384,0.0 
 11/28  22:00:00,4081988.431801529,0.0,4081988.4318015289,0.0 
 11/28  23:00:00,4415824.837954643,0.0,4415824.837954643,0.0 
 11/28  24:00:00,5064882.949475659,0.0,5064882.949475659,0.0 
 11/29  01:00:00,5263288.935064867,0.0,5263288.935064867,0.0 
 11/29  02:00:00,5481250.279827918,0.0,5481250.279827918,0.0 
 11/29  03:00:00,5594273.024061062,0.0,5594273.024061061,0.0 
 11/29  04:00:00,5692517.817717768,0.0,5692517.817717768,0.0 
 11/29  05:00:00,5838886.744864251,0.0,5838886.744864251,0.0 
 11/29  06:00:00,6028875.401401565,0.0,6028875.401401565,0.0 
 11/29  07:00:00,5653485.249729149,0.0,5653485.249729149,0.0 
 11/29  08:00:00,5373056.778203457,0.0,5373056.778203457,0.0 
 11/29  09:00:00,5981318.58325582,0.0,5981318.583255821,0.0 
 11/29  10:00:00,5540647.143690787,0.0,5540647.143690786,0.0 
 11/29  11:00:00,4782796.125834585,0.0,4782796.125834586,0.0 
 11/29  12:00:00,3010918.9266323328,0.0,3010860.1603344699,0.0 
 11/29  13:00:00,2218376.400715735,0.0,2218376.400715735,0.0 
 11/29  14:00:00,3129462.5319821268,0.0,3129462.4147867534,0.0 
 11/29  15:00:00,2069039.40716797,0.0,2069030.4008797575,0.0 
 11/29  16:00:00,2532329.2986743717,0.0,2532329.2986743717,0.0 
 11/29  17:00:00,2688770.875111041,0.0,2688769.049747173,0.0 
 11/29  18:00:00,3083148.732217919,0.0,3083148.7322179127,0.0 
 11/29  19:00:00,3569150.7996824115,0.0,3569150.799682412,0.0 
 11/29  20:00:00,3725222.3670344015,0.0,3725222.3670344015,0.0 
 11/29  21:00:00,4716201.411754112,0.0,4716201.411754112,0.0 
 11/29  22:00:00,5039579.962286839,0.0,5039579.962286839,0.0 
 11/29  23:00:00,5232358.796462527,0.0,5232358.796462527,0.0 
 11/29  24:00:00,5749016.595376926,0.0,5749016.595376926,0.0 
 11/30  01:00:00,5841043.989569765,0.0,5841043.989569765,0.0 
 11/30  02:00:00,6010572.7835536119,0.0,6010572.7835536119,0.0 
 11/30  03:00:00,6292329.928278346,0.0,6292329.928278346,0.0 
 11/30  04:00:00,6516539.966647092,0.0,6516539.966647091,0.0 
 11/30  05:00:00,6439614.004148738,0.0,6439614.004148738,0.0 
 11/30  06:00:00,6425997.693535824,0.0,6425997.693535825,0.0 
 11/30  07:00:00,6057863.657526064,0.0,6057863.657526064,0.0 
 11/30  08:00:00,5885126.722639346,0.0,5885126.722639345,0.0 
 11/30  09:00:00,6408907.696153225,0.0,6408907.696153225,0.0 
 11/30  10:00:00,5640928.969071238,0.0,5640928.969071239,0.0 
 11/30  11:00:00,4354155.510760867,0.0,4354155.510760866,0.0 
 11/30  12:00:00,2997866.3428976216,0.0,2997799.829800775,0.0 
 11/30  13:00:00,2749815.1271673135,0.0,2749815.1271673135,0.0 
 11/30  14:00:00,2759007.9278175535,0.0,2759007.927817554,0.0 
 11/30  15:00:00,2414667.3950450157,0.0,2414654.3584746916,0.0 
 11/30  16:00:00,2434987.4226726798,0.0,2434987.4226726798,0.0 
 11/30  17:00:00,2395904.611638641,0.0,2395895.9161492867,0.0 
 11/30  18:00:00,2862035.0351487069,0.0,2862035.0351487018,0.0 
 11/30  19:00:00,3779731.3989816808,0.0,3779731.398981681,0.0 
 11/30  20:00:00,4113685.27735115,0.0,4113685.2773511495,0.0 
 11/30  21:00:00,5037729.119476303,0.0,5037729.119476303,0.0 
 11/30  22:00:00,5353902.444015815,0.0,5353902.444015815,0.0 
 11/30  23:00:00,5701217.219304997,0.0,5701217.2193049979,0.0 
 11/30  24:00:00,6345396.370239928,0.0,6345396.370239928,0.0 
 12/01  01:00:00,6568120.7611257699,0.0,6568120.761125771,0.0 
 12/01  02:00:00,6789647.993522005,0.0,6789647.993522005,0.0 
 12/01  03:00:00,6974264.830980486,0.0,6974264.830980487,0.0 
 12/01  04:00:00,7129346.9128162669,0.0,7129346.912816267,0.0 
 12/01  05:00:00,7285758.17124255,0.0,7285758.17124255,0.0 
 12/01  06:00:00,7471937.104397834,0.0,7471937.104397835,0.0 
 12/01  07:00:00,7050816.267016402,0.0,7050816.267016402,0.0 
 12/01  08:00:00,6681264.480947316,0.0,6681264.480947318,0.0 
 12/01  09:00:00,7000925.99198739,0.0,7000925.99198739,0.0 
 12/01  10:00:00,5795648.879958239,0.0,5795648.879958239,0.0 
 12/01  11:00:00,6022072.727855745,0.0,6022072.727855745,0.0 
 12/01  12:00:00,4597459.304511391,0.0,4597366.098511538,0.0 
 12/01  13:00:00,3931677.9694581569,0.0,3931677.9694581569,0.0 
 12/01  14:00:00,3743635.7384244168,0.0,3743635.7384244168,0.0 
 12/01  15:00:00,3680485.7413537709,0.0,3680480.8268801809,0.0 
 12/01  16:00:00,4397953.019122501,0.0,4397942.882166873,0.0 
 12/01  17:00:00,4633723.777895415,0.0,4633736.073630523,0.0 
 12/01  18:00:00,4722661.601344539,0.0,4722661.601344539,0.0 
 12/01  19:00:00,4446648.637064236,0.0,4446648.637064236,0.0 
 12/01  20:00:00,5530510.163948584,0.0,5530510.163948584,0.0 
 12/01  21:00:00,6214777.444262147,0.0,6214777.444262147,0.0 
 12/01  22:00:00,6391210.590131605,0.0,6391210.590131605,0.0 
 12/01  23:00:00,6641495.856725358,0.0,6641495.856725358,0.0 
 12/01  24:00:00,6944382.984206628,0.0,6944382.98420663,0.0 
 12/02  01:00:00,6278720.296460396,0.0,6278720.296460395,0.0 
 12/02  02:00:00,7528143.3810376119,0.0,7528143.3810376119,0.0 
 12/02  03:00:00,7399983.81002352,0.0,7399983.81002352,0.0 
 12/02  04:00:00,5754886.668291351,0.0,5754886.66829135,0.0 
 12/02  05:00:00,5903309.303125072,0.0,5903309.303125072,0.0 
 12/02  06:00:00,6272407.683019714,0.0,6272407.683019714,0.0 
 12/02  07:00:00,7625510.9120784089,0.0,7625510.9120784089,0.0 
 12/02  08:00:00,6981406.936759116,0.0,6981406.936759116,0.0 
 12/02  09:00:00,5738232.560005061,0.0,5738232.560005061,0.0 
 12/02  10:00:00,5647938.746589884,0.0,5647938.746589884,0.0 
 12/02  11:00:00,5419761.678428573,0.0,5419770.382220446,0.0 
 12/02  12:00:00,4646465.561090983,0.0,4646491.574990741,0.0 
 12/02  13:00:00,5043210.8984217629,0.0,5043210.898421763,0.0 
 12/02  14:00:00,6688451.258099597,0.0,6688464.742235485,0.0 
 12/02  15:00:00,5851191.636392398,0.0,5851197.012113826,0.0 
 12/02  16:00:00,4972867.635742374,0.0,4972867.635742374,0.0 
 12/02  17:00:00,4706985.722425729,0.0,4706988.573641485,0.0 
 12/02  18:00:00,4832413.380912124,0.0,4832413.380912124,0.0 
 12/02  19:00:00,5280899.777412903,0.0,5280899.777412903,0.0 
 12/02  20:00:00,5235300.038108982,0.0,5235300.038108983,0.0 
 12/02  21:00:00,5917516.860004334,0.0,5917516.860004332,0.0 
 12/02  22:00:00,6064776.286675494,0.0,6064776.286675494,0.0 
 12/02  23:00:00,6286820.553779915,0.0,6286820.553779917,0.0 
 12/02  24:00:00,6815115.617753087,0.0,6815115.617753087,0.0 
 12/03  01:00:00,6929786.939459659,0.0,6929786.93945966,0.0 
 12/03  02:00:00,7065280.471806599,0.0,7065280.471806599,0.0 
 12/03  03:00:00,7201907.071003568,0.0,7201907.071003567,0.0 
 12/03  04:00:00,7333009.432167833,0.0,7333009.432167833,0.0 
 12/03  05:00:00,7433816.460692622,0.0,7433816.460692622,0.0 
 12/03  06:00:00,7539858.348472703,0.0,7539858.348472703,0.0 
 12/03  07:00:00,7076283.862640351,0.0,7076283.86264035,0.0 
 12/03  08:00:00,6666188.118265092,0.0,6666188.118265093,0.0 
 12/03  09:00:00,7175395.301273899,0.0,7175395.301273899,0.0 
 12/03  10:00:00,7020167.011842672,0.0,7020167.011842672,0.0 
 12/03  11:00:00,6712129.1404783199,0.0,6712129.1404783199,0.0 
 12/03  12:00:00,5899438.264972207,0.0,5899455.379763753,0.0 
 12/03  13:00:00,5795670.94870292,0.0,5795670.94870292,0.0 
 12/03  14:00:00,6137361.198843831,0.0,6137363.267331924,0.0 
 12/03  15:00:00,6089681.876998013,0.0,6089678.719342528,0.0 
 12/03  16:00:00,6131667.3270749,0.0,6131667.3270749,0.0 
 12/03  17:00:00,5861119.516559702,0.0,5861114.066941326,0.0 
 12/03  18:00:00,5991254.559174066,0.0,5991254.559174066,0.0 
 12/03  19:00:00,6433363.963131716,0.0,6433363.9631317169,0.0 
 12/03  20:00:00,6377810.400218097,0.0,6377810.4002180979,0.0 
 12/03  21:00:00,7031620.604938588,0.0,7031620.604938588,0.0 
 12/03  22:00:00,7147712.613334948,0.0,7147712.613334948,0.0 
 12/03  23:00:00,7332180.969492255,0.0,7332180.969492254,0.0 
 12/03  24:00:00,7829561.6563958809,0.0,7829561.6563958809,0.0 
 12/04  01:00:00,7941965.536022564,0.0,7941965.536022564,0.0 
 12/04  02:00:00,8053834.534961871,0.0,8053834.534961871,0.0 
 12/04  03:00:00,8162633.027287228,0.0,8162633.027287227,0.0 
 12/04  04:00:00,8260764.757363609,0.0,8260764.75736361,0.0 
 12/04  05:00:00,8368750.750000967,0.0,8368750.750000966,0.0 
 12/04  06:00:00,8439315.448510688,0.0,8439315.448510688,0.0 
 12/04  07:00:00,7896202.244917017,0.0,7896202.2449170169,0.0 
 12/04  08:00:00,7428715.268120309,0.0,7428715.26812031,0.0 
 12/04  09:00:00,7853056.268523521,0.0,7853056.268523521,0.0 
 12/04  10:00:00,8655448.682711987,0.0,8655448.682711987,0.0 
 12/04  11:00:00,9325207.787105278,0.0,9325154.546783295,0.0 
 12/04  12:00:00,8448061.968257891,0.0,8447942.773125908,0.0 
 12/04  13:00:00,8146585.889551215,0.0,8146585.889551215,0.0 
 12/04  14:00:00,8331967.569668215,0.0,8331967.569668215,0.0 
 12/04  15:00:00,8341927.000475412,0.0,8341923.264719348,0.0 
 12/04  16:00:00,8390773.762952984,0.0,8390773.762952984,0.0 
 12/04  17:00:00,8044702.305866816,0.0,8044694.363421564,0.0 
 12/04  18:00:00,8074627.552069173,0.0,8074627.552069172,0.0 
 12/04  19:00:00,8409814.108603087,0.0,8409814.108603087,0.0 
 12/04  20:00:00,8283540.373534175,0.0,8283540.373534173,0.0 
 12/04  21:00:00,8863150.868149745,0.0,8863150.868149743,0.0 
 12/04  22:00:00,8887352.394946143,0.0,8887352.394946145,0.0 
 12/04  23:00:00,8994255.885592463,0.0,8994255.88559246,0.0 
 12/04  24:00:00,9406367.123413645,0.0,9406367.123413645,0.0 
 12/05  01:00:00,9360974.120345442,0.0,9360974.120345442,0.0 
 12/05  02:00:00,9352655.78343876,0.0,9352655.783438759,0.0 
 12/05  03:00:00,9402123.337491703,0.0,9402123.337491703,0.0 
 12/05  04:00:00,9445131.540175412,0.0,9445131.540175412,0.0 
 12/05  05:00:00,9476774.551554712,0.0,9476774.551554712,0.0 
 12/05  06:00:00,9529436.207611543,0.0,9529436.207611543,0.0 
 12/05  07:00:00,8985228.200835228,0.0,8985228.200835228,0.0 
 12/05  08:00:00,8507998.21188312,0.0,8507998.21188312,0.0 
 12/05  09:00:00,8873186.037991502,0.0,8873186.037991502,0.0 
 12/05  10:00:00,8601264.97598321,0.0,8601264.975983212,0.0 
 12/05  11:00:00,8141209.548816671,0.0,8141158.570574182,0.0 
 12/05  12:00:00,7159503.344911434,0.0,7159321.205911854,0.0 
 12/05  13:00:00,6756588.755712106,0.0,6756588.755712106,0.0 
 12/05  14:00:00,6786217.109744572,0.0,6786217.109744572,0.0 
 12/05  15:00:00,6737992.127666154,0.0,6738049.735894666,0.0 
 12/05  16:00:00,6957270.867873309,0.0,6957270.867873309,0.0 
 12/05  17:00:00,6893518.250396797,0.0,6893605.355041066,0.0 
 12/05  18:00:00,7236146.778396025,0.0,7236146.778396025,0.0 
 12/05  19:00:00,7978206.652920308,0.0,7978206.6529203089,0.0 
 12/05  20:00:00,7070054.537447942,0.0,7070054.537447942,0.0 
 12/05  21:00:00,6738006.709682781,0.0,6738006.709682781,0.0 
 12/05  22:00:00,6891654.0240276879,0.0,6891654.0240276879,0.0 
 12/05  23:00:00,7127707.67566001,0.0,7127707.6756600099,0.0 
 12/05  24:00:00,7670652.919441107,0.0,7670652.919441107,0.0 
 12/06  01:00:00,7780424.662643721,0.0,7780424.662643721,0.0 
 12/06  02:00:00,7877167.883458822,0.0,7877167.883458823,0.0 
 12/06  03:00:00,8017764.338626646,0.0,8017764.338626646,0.0 
 12/06  04:00:00,8131759.295341914,0.0,8131759.295341914,0.0 
 12/06  05:00:00,8209028.747579705,0.0,8209028.747579704,0.0 
 12/06  06:00:00,8309699.1158167519,0.0,8309699.1158167519,0.0 
 12/06  07:00:00,7821673.977377374,0.0,7821673.977377375,0.0 
 12/06  08:00:00,7398373.620256556,0.0,7398373.620256555,0.0 
 12/06  09:00:00,7890319.213014714,0.0,7890319.213014714,0.0 
 12/06  10:00:00,7663524.50526271,0.0,7663524.50526271,0.0 
 12/06  11:00:00,7138885.654891213,0.0,7138885.654891212,0.0 
 12/06  12:00:00,6583174.412109757,0.0,6583164.052528266,0.0 
 12/06  13:00:00,7582309.206601219,0.0,7582309.206601219,0.0 
 12/06  14:00:00,7403398.159050031,0.0,7403398.159050029,0.0 
 12/06  15:00:00,7048421.516352342,0.0,7048447.0266525479,0.0 
 12/06  16:00:00,7105321.557212717,0.0,7105321.557212717,0.0 
 12/06  17:00:00,6045186.271988191,0.0,6045186.271988191,0.0 
 12/06  18:00:00,5228930.8591314819,0.0,5228930.8591314819,0.0 
 12/06  19:00:00,5766418.5283094509,0.0,5766418.5283094509,0.0 
 12/06  20:00:00,5830681.915406747,0.0,5830681.915406745,0.0 
 12/06  21:00:00,6584907.59848935,0.0,6584907.59848935,0.0 
 12/06  22:00:00,6767356.384855296,0.0,6767356.384855296,0.0 
 12/06  23:00:00,7036843.215566123,0.0,7036843.215566123,0.0 
 12/06  24:00:00,7571031.94464296,0.0,7571031.944642959,0.0 
 12/07  01:00:00,7642147.559114309,0.0,7642147.559114309,0.0 
 12/07  02:00:00,7691621.98185548,0.0,7691621.981855479,0.0 
 12/07  03:00:00,7766817.147196664,0.0,7766817.1471966649,0.0 
 12/07  04:00:00,9671052.685873256,0.0,9671052.685873256,0.0 
 12/07  05:00:00,9963263.65083737,0.0,9963263.65083737,0.0 
 12/07  06:00:00,10024866.720024448,0.0,10024866.72002445,0.0 
 12/07  07:00:00,9515335.877390415,0.0,9515335.877390413,0.0 
 12/07  08:00:00,9078906.06663756,0.0,9078906.066637559,0.0 
 12/07  09:00:00,9539893.705814835,0.0,9539893.705814837,0.0 
 12/07  10:00:00,9307143.531830952,0.0,9307143.531830952,0.0 
 12/07  11:00:00,8950363.668494972,0.0,8950352.80061548,0.0 
 12/07  12:00:00,8106201.712290373,0.0,8106165.846424031,0.0 
 12/07  13:00:00,7911717.327551197,0.0,7911717.327551197,0.0 
 12/07  14:00:00,8155657.467447249,0.0,8155657.467447249,0.0 
 12/07  15:00:00,8036329.15933784,0.0,8036285.329848476,0.0 
 12/07  16:00:00,8020459.475018973,0.0,8020459.475018974,0.0 
 12/07  17:00:00,7781971.409185205,0.0,7781957.714304874,0.0 
 12/07  18:00:00,7927261.55051063,0.0,7927261.55051063,0.0 
 12/07  19:00:00,8294755.321246513,0.0,8294755.321246514,0.0 
 12/07  20:00:00,8176270.3421139339,0.0,8176270.342113933,0.0 
 12/07  21:00:00,8783965.50227398,0.0,8783965.502273983,0.0 
 12/07  22:00:00,8863309.558622662,0.0,8863309.558622659,0.0 
 12/07  23:00:00,8988244.15127912,0.0,8988244.15127912,0.0 
 12/07  24:00:00,9414405.33691366,0.0,9414405.336913662,0.0 
 12/08  01:00:00,9467872.112229607,0.0,9467872.112229607,0.0 
 12/08  02:00:00,9483109.139674187,0.0,9483109.139674185,0.0 
 12/08  03:00:00,9505205.141960927,0.0,9505205.141960927,0.0 
 12/08  04:00:00,9545061.416878403,0.0,9545061.416878403,0.0 
 12/08  05:00:00,9641699.537261233,0.0,9641699.53726123,0.0 
 12/08  06:00:00,9767258.811873258,0.0,9767258.811873258,0.0 
 12/08  07:00:00,9281982.654319324,0.0,9281982.654319326,0.0 
 12/08  08:00:00,8859338.28523082,0.0,8859338.28523082,0.0 
 12/08  09:00:00,9331506.560988766,0.0,9331506.560988766,0.0 
 12/08  10:00:00,9022142.369699825,0.0,9022142.369699825,0.0 
 12/08  11:00:00,8428031.696447563,0.0,8428031.696447565,0.0 
 12/08  12:00:00,7364034.044218663,0.0,7363988.081796647,0.0 
 12/08  13:00:00,7196901.137212742,0.0,7196901.137212742,0.0 
 12/08  14:00:00,7422742.23645275,0.0,7422742.23645275,0.0 
 12/08  15:00:00,7117061.544970048,0.0,7117057.513583106,0.0 
 12/08  16:00:00,7146369.073448155,0.0,7146369.073448155,0.0 
 12/08  17:00:00,6889721.613949979,0.0,6889719.02260782,0.0 
 12/08  18:00:00,7009694.503077647,0.0,7009694.503077646,0.0 
 12/08  19:00:00,7435667.124063069,0.0,7435667.124063068,0.0 
 12/08  20:00:00,7365579.9262452139,0.0,7365579.926245214,0.0 
 12/08  21:00:00,8010562.293917718,0.0,8010562.293917717,0.0 
 12/08  22:00:00,8123211.829478402,0.0,8123211.829478401,0.0 
 12/08  23:00:00,8274352.469397243,0.0,8274352.469397242,0.0 
 12/08  24:00:00,8739999.43826266,0.0,8739999.43826266,0.0 
 12/09  01:00:00,8852046.59172953,0.0,8852046.59172953,0.0 
 12/09  02:00:00,8953206.158895754,0.0,8953206.158895754,0.0 
 12/09  03:00:00,9071801.906044729,0.0,9071801.906044728,0.0 
 12/09  04:00:00,9182314.730223418,0.0,9182314.73022342,0.0 
 12/09  05:00:00,9296815.474261245,0.0,9296815.474261247,0.0 
 12/09  06:00:00,9437402.625509967,0.0,9437402.625509967,0.0 
 12/09  07:00:00,8999245.185991425,0.0,8999245.185991427,0.0 
 12/09  08:00:00,8750433.650236667,0.0,8750433.650236667,0.0 
 12/09  09:00:00,9297567.862828823,0.0,9297567.862828823,0.0 
 12/09  10:00:00,8846282.96392925,0.0,8846282.96392925,0.0 
 12/09  11:00:00,8016124.126930244,0.0,8016124.126930242,0.0 
 12/09  12:00:00,6556638.869383562,0.0,6556615.7109679509,0.0 
 12/09  13:00:00,5952872.262438718,0.0,5952872.262438718,0.0 
 12/09  14:00:00,5970142.566276218,0.0,5970142.566276219,0.0 
 12/09  15:00:00,5858816.2201157589,0.0,5858830.181683641,0.0 
